Date,DateKey,CalendarYear,CalendarMonth,CalendarQuarter,Day,DayOfWeekNum,WeekNum,DayOfWeekName,MonthName,WeekDay,FinancialMonthFYEF,FinancialMonthFYEM,FinancialQuarterFYEF,FinancialQuarterFYEM,FinancialYearEndingFeb,FinancialYearEndingMar
2023/02/13,20230213,2023,2,1,13,2,7,Monday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/14,20230214,2023,2,1,14,3,7,Tuesday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/15,20230215,2023,2,1,15,4,7,Wednesday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/16,20230216,2023,2,1,16,5,7,Thursday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/17,20230217,2023,2,1,17,6,7,Friday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/18,20230218,2023,2,1,18,7,7,Saturday,February,0,12,11,FQ 4,FQ 4,2023,2023
2023/02/19,20230219,2023,2,1,19,1,8,Sunday,February,0,12,11,FQ 4,FQ 4,2023,2023
2023/02/20,20230220,2023,2,1,20,2,8,Monday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/21,20230221,2023,2,1,21,3,8,Tuesday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/22,20230222,2023,2,1,22,4,8,Wednesday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/23,20230223,2023,2,1,23,5,8,Thursday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/24,20230224,2023,2,1,24,6,8,Friday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/25,20230225,2023,2,1,25,7,8,Saturday,February,0,12,11,FQ 4,FQ 4,2023,2023
2023/02/26,20230226,2023,2,1,26,1,9,Sunday,February,0,12,11,FQ 4,FQ 4,2023,2023
2023/02/27,20230227,2023,2,1,27,2,9,Monday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/02/28,20230228,2023,2,1,28,3,9,Tuesday,February,1,12,11,FQ 4,FQ 4,2023,2023
2023/03/01,20230301,2023,3,1,1,4,9,Wednesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/02,20230302,2023,3,1,2,5,9,Thursday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/03,20230303,2023,3,1,3,6,9,Friday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/04,20230304,2023,3,1,4,7,9,Saturday,March,0,1,12,FQ 1,FQ 1,2024,2023
2023/03/05,20230305,2023,3,1,5,1,10,Sunday,March,0,1,12,FQ 1,FQ 1,2024,2023
2023/03/06,20230306,2023,3,1,6,2,10,Monday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/07,20230307,2023,3,1,7,3,10,Tuesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/08,20230308,2023,3,1,8,4,10,Wednesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/09,20230309,2023,3,1,9,5,10,Thursday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/10,20230310,2023,3,1,10,6,10,Friday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/11,20230311,2023,3,1,11,7,10,Saturday,March,0,1,12,FQ 1,FQ 1,2024,2023
2023/03/12,20230312,2023,3,1,12,1,11,Sunday,March,0,1,12,FQ 1,FQ 1,2024,2023
2023/03/13,20230313,2023,3,1,13,2,11,Monday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/14,20230314,2023,3,1,14,3,11,Tuesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/15,20230315,2023,3,1,15,4,11,Wednesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/16,20230316,2023,3,1,16,5,11,Thursday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/17,20230317,2023,3,1,17,6,11,Friday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/18,20230318,2023,3,1,18,7,11,Saturday,March,0,1,12,FQ 1,FQ 1,2024,2023
2023/03/19,20230319,2023,3,1,19,1,12,Sunday,March,0,1,12,FQ 1,FQ 1,2024,2023
2023/03/20,20230320,2023,3,1,20,2,12,Monday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/21,20230321,2023,3,1,21,3,12,Tuesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/22,20230322,2023,3,1,22,4,12,Wednesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/23,20230323,2023,3,1,23,5,12,Thursday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/24,20230324,2023,3,1,24,6,12,Friday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/25,20230325,2023,3,1,25,7,12,Saturday,March,0,1,12,FQ 1,FQ 1,2024,2023
2023/03/26,20230326,2023,3,1,26,1,13,Sunday,March,0,1,12,FQ 1,FQ 1,2024,2023
2023/03/27,20230327,2023,3,1,27,2,13,Monday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/28,20230328,2023,3,1,28,3,13,Tuesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/29,20230329,2023,3,1,29,4,13,Wednesday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/30,20230330,2023,3,1,30,5,13,Thursday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/03/31,20230331,2023,3,1,31,6,13,Friday,March,1,1,12,FQ 1,FQ 1,2024,2023
2023/04/01,20230401,2023,4,2,1,7,13,Saturday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/02,20230402,2023,4,2,2,1,14,Sunday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/03,20230403,2023,4,2,3,2,14,Monday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/04,20230404,2023,4,2,4,3,14,Tuesday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/05,20230405,2023,4,2,5,4,14,Wednesday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/06,20230406,2023,4,2,6,5,14,Thursday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/07,20230407,2023,4,2,7,6,14,Friday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/08,20230408,2023,4,2,8,7,14,Saturday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/09,20230409,2023,4,2,9,1,15,Sunday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/10,20230410,2023,4,2,10,2,15,Monday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/11,20230411,2023,4,2,11,3,15,Tuesday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/12,20230412,2023,4,2,12,4,15,Wednesday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/13,20230413,2023,4,2,13,5,15,Thursday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/14,20230414,2023,4,2,14,6,15,Friday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/15,20230415,2023,4,2,15,7,15,Saturday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/16,20230416,2023,4,2,16,1,16,Sunday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/17,20230417,2023,4,2,17,2,16,Monday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/18,20230418,2023,4,2,18,3,16,Tuesday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/19,20230419,2023,4,2,19,4,16,Wednesday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/20,20230420,2023,4,2,20,5,16,Thursday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/21,20230421,2023,4,2,21,6,16,Friday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/22,20230422,2023,4,2,22,7,16,Saturday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/23,20230423,2023,4,2,23,1,17,Sunday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/24,20230424,2023,4,2,24,2,17,Monday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/25,20230425,2023,4,2,25,3,17,Tuesday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/26,20230426,2023,4,2,26,4,17,Wednesday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/27,20230427,2023,4,2,27,5,17,Thursday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/28,20230428,2023,4,2,28,6,17,Friday,April,1,2,1,FQ 1,FQ 1,2024,2024
2023/04/29,20230429,2023,4,2,29,7,17,Saturday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/04/30,20230430,2023,4,2,30,1,18,Sunday,April,0,2,1,FQ 1,FQ 1,2024,2024
2023/05/01,20230501,2023,5,2,1,2,18,Monday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/02,20230502,2023,5,2,2,3,18,Tuesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/03,20230503,2023,5,2,3,4,18,Wednesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/04,20230504,2023,5,2,4,5,18,Thursday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/05,20230505,2023,5,2,5,6,18,Friday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/06,20230506,2023,5,2,6,7,18,Saturday,May,0,3,2,FQ 1,FQ 1,2024,2024
2023/05/07,20230507,2023,5,2,7,1,19,Sunday,May,0,3,2,FQ 1,FQ 1,2024,2024
2023/05/08,20230508,2023,5,2,8,2,19,Monday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/09,20230509,2023,5,2,9,3,19,Tuesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/10,20230510,2023,5,2,10,4,19,Wednesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/11,20230511,2023,5,2,11,5,19,Thursday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/12,20230512,2023,5,2,12,6,19,Friday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/13,20230513,2023,5,2,13,7,19,Saturday,May,0,3,2,FQ 1,FQ 1,2024,2024
2023/05/14,20230514,2023,5,2,14,1,20,Sunday,May,0,3,2,FQ 1,FQ 1,2024,2024
2023/05/15,20230515,2023,5,2,15,2,20,Monday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/16,20230516,2023,5,2,16,3,20,Tuesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/17,20230517,2023,5,2,17,4,20,Wednesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/18,20230518,2023,5,2,18,5,20,Thursday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/19,20230519,2023,5,2,19,6,20,Friday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/20,20230520,2023,5,2,20,7,20,Saturday,May,0,3,2,FQ 1,FQ 1,2024,2024
2023/05/21,20230521,2023,5,2,21,1,21,Sunday,May,0,3,2,FQ 1,FQ 1,2024,2024
2023/05/22,20230522,2023,5,2,22,2,21,Monday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/23,20230523,2023,5,2,23,3,21,Tuesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/24,20230524,2023,5,2,24,4,21,Wednesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/25,20230525,2023,5,2,25,5,21,Thursday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/26,20230526,2023,5,2,26,6,21,Friday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/27,20230527,2023,5,2,27,7,21,Saturday,May,0,3,2,FQ 1,FQ 1,2024,2024
2023/05/28,20230528,2023,5,2,28,1,22,Sunday,May,0,3,2,FQ 1,FQ 1,2024,2024
2023/05/29,20230529,2023,5,2,29,2,22,Monday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/30,20230530,2023,5,2,30,3,22,Tuesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/05/31,20230531,2023,5,2,31,4,22,Wednesday,May,1,3,2,FQ 1,FQ 1,2024,2024
2023/06/01,20230601,2023,6,2,1,5,22,Thursday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/02,20230602,2023,6,2,2,6,22,Friday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/03,20230603,2023,6,2,3,7,22,Saturday,June,0,4,3,FQ 2,FQ 2,2024,2024
2023/06/04,20230604,2023,6,2,4,1,23,Sunday,June,0,4,3,FQ 2,FQ 2,2024,2024
2023/06/05,20230605,2023,6,2,5,2,23,Monday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/06,20230606,2023,6,2,6,3,23,Tuesday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/07,20230607,2023,6,2,7,4,23,Wednesday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/08,20230608,2023,6,2,8,5,23,Thursday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/09,20230609,2023,6,2,9,6,23,Friday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/10,20230610,2023,6,2,10,7,23,Saturday,June,0,4,3,FQ 2,FQ 2,2024,2024
2023/06/11,20230611,2023,6,2,11,1,24,Sunday,June,0,4,3,FQ 2,FQ 2,2024,2024
2023/06/12,20230612,2023,6,2,12,2,24,Monday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/13,20230613,2023,6,2,13,3,24,Tuesday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/14,20230614,2023,6,2,14,4,24,Wednesday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/15,20230615,2023,6,2,15,5,24,Thursday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/16,20230616,2023,6,2,16,6,24,Friday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/17,20230617,2023,6,2,17,7,24,Saturday,June,0,4,3,FQ 2,FQ 2,2024,2024
2023/06/18,20230618,2023,6,2,18,1,25,Sunday,June,0,4,3,FQ 2,FQ 2,2024,2024
2023/06/19,20230619,2023,6,2,19,2,25,Monday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/20,20230620,2023,6,2,20,3,25,Tuesday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/21,20230621,2023,6,2,21,4,25,Wednesday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/22,20230622,2023,6,2,22,5,25,Thursday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/23,20230623,2023,6,2,23,6,25,Friday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/24,20230624,2023,6,2,24,7,25,Saturday,June,0,4,3,FQ 2,FQ 2,2024,2024
2023/06/25,20230625,2023,6,2,25,1,26,Sunday,June,0,4,3,FQ 2,FQ 2,2024,2024
2023/06/26,20230626,2023,6,2,26,2,26,Monday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/27,20230627,2023,6,2,27,3,26,Tuesday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/28,20230628,2023,6,2,28,4,26,Wednesday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/29,20230629,2023,6,2,29,5,26,Thursday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/06/30,20230630,2023,6,2,30,6,26,Friday,June,1,4,3,FQ 2,FQ 2,2024,2024
2023/07/01,20230701,2023,7,3,1,7,26,Saturday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/02,20230702,2023,7,3,2,1,27,Sunday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/03,20230703,2023,7,3,3,2,27,Monday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/04,20230704,2023,7,3,4,3,27,Tuesday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/05,20230705,2023,7,3,5,4,27,Wednesday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/06,20230706,2023,7,3,6,5,27,Thursday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/07,20230707,2023,7,3,7,6,27,Friday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/08,20230708,2023,7,3,8,7,27,Saturday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/09,20230709,2023,7,3,9,1,28,Sunday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/10,20230710,2023,7,3,10,2,28,Monday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/11,20230711,2023,7,3,11,3,28,Tuesday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/12,20230712,2023,7,3,12,4,28,Wednesday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/13,20230713,2023,7,3,13,5,28,Thursday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/14,20230714,2023,7,3,14,6,28,Friday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/15,20230715,2023,7,3,15,7,28,Saturday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/16,20230716,2023,7,3,16,1,29,Sunday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/17,20230717,2023,7,3,17,2,29,Monday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/18,20230718,2023,7,3,18,3,29,Tuesday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/19,20230719,2023,7,3,19,4,29,Wednesday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/20,20230720,2023,7,3,20,5,29,Thursday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/21,20230721,2023,7,3,21,6,29,Friday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/22,20230722,2023,7,3,22,7,29,Saturday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/23,20230723,2023,7,3,23,1,30,Sunday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/24,20230724,2023,7,3,24,2,30,Monday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/25,20230725,2023,7,3,25,3,30,Tuesday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/26,20230726,2023,7,3,26,4,30,Wednesday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/27,20230727,2023,7,3,27,5,30,Thursday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/28,20230728,2023,7,3,28,6,30,Friday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/07/29,20230729,2023,7,3,29,7,30,Saturday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/30,20230730,2023,7,3,30,1,31,Sunday,July,0,5,4,FQ 2,FQ 2,2024,2024
2023/07/31,20230731,2023,7,3,31,2,31,Monday,July,1,5,4,FQ 2,FQ 2,2024,2024
2023/08/01,20230801,2023,8,3,1,3,31,Tuesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/02,20230802,2023,8,3,2,4,31,Wednesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/03,20230803,2023,8,3,3,5,31,Thursday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/04,20230804,2023,8,3,4,6,31,Friday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/05,20230805,2023,8,3,5,7,31,Saturday,August,0,6,5,FQ 2,FQ 2,2024,2024
2023/08/06,20230806,2023,8,3,6,1,32,Sunday,August,0,6,5,FQ 2,FQ 2,2024,2024
2023/08/07,20230807,2023,8,3,7,2,32,Monday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/08,20230808,2023,8,3,8,3,32,Tuesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/09,20230809,2023,8,3,9,4,32,Wednesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/10,20230810,2023,8,3,10,5,32,Thursday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/11,20230811,2023,8,3,11,6,32,Friday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/12,20230812,2023,8,3,12,7,32,Saturday,August,0,6,5,FQ 2,FQ 2,2024,2024
2023/08/13,20230813,2023,8,3,13,1,33,Sunday,August,0,6,5,FQ 2,FQ 2,2024,2024
2023/08/14,20230814,2023,8,3,14,2,33,Monday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/15,20230815,2023,8,3,15,3,33,Tuesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/16,20230816,2023,8,3,16,4,33,Wednesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/17,20230817,2023,8,3,17,5,33,Thursday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/18,20230818,2023,8,3,18,6,33,Friday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/19,20230819,2023,8,3,19,7,33,Saturday,August,0,6,5,FQ 2,FQ 2,2024,2024
2023/08/20,20230820,2023,8,3,20,1,34,Sunday,August,0,6,5,FQ 2,FQ 2,2024,2024
2023/08/21,20230821,2023,8,3,21,2,34,Monday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/22,20230822,2023,8,3,22,3,34,Tuesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/23,20230823,2023,8,3,23,4,34,Wednesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/24,20230824,2023,8,3,24,5,34,Thursday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/25,20230825,2023,8,3,25,6,34,Friday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/26,20230826,2023,8,3,26,7,34,Saturday,August,0,6,5,FQ 2,FQ 2,2024,2024
2023/08/27,20230827,2023,8,3,27,1,35,Sunday,August,0,6,5,FQ 2,FQ 2,2024,2024
2023/08/28,20230828,2023,8,3,28,2,35,Monday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/29,20230829,2023,8,3,29,3,35,Tuesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/30,20230830,2023,8,3,30,4,35,Wednesday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/08/31,20230831,2023,8,3,31,5,35,Thursday,August,1,6,5,FQ 2,FQ 2,2024,2024
2023/09/01,20230901,2023,9,3,1,6,35,Friday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/02,20230902,2023,9,3,2,7,35,Saturday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/09/03,20230903,2023,9,3,3,1,36,Sunday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/09/04,20230904,2023,9,3,4,2,36,Monday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/05,20230905,2023,9,3,5,3,36,Tuesday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/06,20230906,2023,9,3,6,4,36,Wednesday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/07,20230907,2023,9,3,7,5,36,Thursday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/08,20230908,2023,9,3,8,6,36,Friday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/09,20230909,2023,9,3,9,7,36,Saturday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/09/10,20230910,2023,9,3,10,1,37,Sunday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/09/11,20230911,2023,9,3,11,2,37,Monday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/12,20230912,2023,9,3,12,3,37,Tuesday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/13,20230913,2023,9,3,13,4,37,Wednesday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/14,20230914,2023,9,3,14,5,37,Thursday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/15,20230915,2023,9,3,15,6,37,Friday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/16,20230916,2023,9,3,16,7,37,Saturday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/09/17,20230917,2023,9,3,17,1,38,Sunday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/09/18,20230918,2023,9,3,18,2,38,Monday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/19,20230919,2023,9,3,19,3,38,Tuesday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/20,20230920,2023,9,3,20,4,38,Wednesday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/21,20230921,2023,9,3,21,5,38,Thursday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/22,20230922,2023,9,3,22,6,38,Friday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/23,20230923,2023,9,3,23,7,38,Saturday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/09/24,20230924,2023,9,3,24,1,39,Sunday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/09/25,20230925,2023,9,3,25,2,39,Monday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/26,20230926,2023,9,3,26,3,39,Tuesday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/27,20230927,2023,9,3,27,4,39,Wednesday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/28,20230928,2023,9,3,28,5,39,Thursday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/29,20230929,2023,9,3,29,6,39,Friday,September,1,7,6,FQ 3,FQ 3,2024,2024
2023/09/30,20230930,2023,9,3,30,7,39,Saturday,September,0,7,6,FQ 3,FQ 3,2024,2024
2023/10/01,20231001,2023,10,4,1,1,40,Sunday,October,0,8,7,FQ 3,FQ 3,2024,2024
2023/10/02,20231002,2023,10,4,2,2,40,Monday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/03,20231003,2023,10,4,3,3,40,Tuesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/04,20231004,2023,10,4,4,4,40,Wednesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/05,20231005,2023,10,4,5,5,40,Thursday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/06,20231006,2023,10,4,6,6,40,Friday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/07,20231007,2023,10,4,7,7,40,Saturday,October,0,8,7,FQ 3,FQ 3,2024,2024
2023/10/08,20231008,2023,10,4,8,1,41,Sunday,October,0,8,7,FQ 3,FQ 3,2024,2024
2023/10/09,20231009,2023,10,4,9,2,41,Monday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/10,20231010,2023,10,4,10,3,41,Tuesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/11,20231011,2023,10,4,11,4,41,Wednesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/12,20231012,2023,10,4,12,5,41,Thursday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/13,20231013,2023,10,4,13,6,41,Friday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/14,20231014,2023,10,4,14,7,41,Saturday,October,0,8,7,FQ 3,FQ 3,2024,2024
2023/10/15,20231015,2023,10,4,15,1,42,Sunday,October,0,8,7,FQ 3,FQ 3,2024,2024
2023/10/16,20231016,2023,10,4,16,2,42,Monday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/17,20231017,2023,10,4,17,3,42,Tuesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/18,20231018,2023,10,4,18,4,42,Wednesday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/19,20231019,2023,10,4,19,5,42,Thursday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/20,20231020,2023,10,4,20,6,42,Friday,October,1,8,7,FQ 3,FQ 3,2024,2024
2023/10/21,20231021,2023,10,4,21,7,42,Saturday,October,0,8,7,FQ 3,FQ 3,2024,2024
